"","V1","V2","V3","V4","V5","V6"
"137",-0.21893857475025,-0.23273153304333,-0.205125243217307,-1.42195810089378,-1.4081651426007,-1.43577143242672
"138",-0.211790707098018,-0.225321894299184,-0.197616210847144,-1.41909683024506,-1.4055656430439,-1.43327132649594
"139",-0.204691150201227,-0.217927729064563,-0.190108603094721,-1.4161872488409,-1.40295066997757,-1.43076979594741
"140",-0.197734108911451,-0.210553911059691,-0.18261101652222,-1.41313515182973,-1.40031534968149,-1.42825824421896
"141",-0.191013788080263,-0.203205314004792,-0.175132047691821,-1.40984633435997,-1.39765480843544,-1.42572807474841
"142",-0.184586101376316,-0.195885177896918,-0.167679358305213,-1.40626488276297,-1.39496580624237,-1.42317162583407
"143",-0.17835379773658,-0.188590207840431,-0.160256870622122,-1.40248804810176,-1.39225163799791,-1.42058497521621
"144",-0.172181334915109,-0.181315475216519,-0.152867572041788,-1.39865137262228,-1.38951723232087,-1.4179651354956
"145",-0.165933170665953,-0.174056051406373,-0.145514449963445,-1.39489039857049,-1.38676751783007,-1.41530911927299
"146",-0.159473762743164,-0.166807007791181,-0.138200491786332,-1.39134066819233,-1.38400742314431,-1.41261393914916
"147",-0.152687459513768,-0.159563279608428,-0.130925813871398,-1.38811783312077,-1.38124201302611,-1.40987947876314
"148",-0.145538171796683,-0.152319257520767,-0.123679048426444,-1.38525798253691,-1.37847689681283,-1.40711710590715
"149",-0.138009701023804,-0.145069196047147,-0.116445956620985,-1.38277731500884,-1.3757178199855,-1.40434105941166
"150",-0.130085848627022,-0.137807349706518,-0.109212299624535,-1.38069202910467,-1.37297052802518,-1.40156557810716
"151",-0.121750416038232,-0.130527973017827,-0.101963838606609,-1.37901832339251,-1.37024076641292,-1.39880490082414
"152",-0.11303835746327,-0.12322902176894,-0.0946887220162179,-1.37772124366653,-1.36753057936086,-1.39607087911358
"153",-0.104189238203757,-0.115923256823383,-0.087384647420363,-1.37656122462509,-1.36482720600547,-1.39336581540849
"154",-0.0954937763352569,-0.1086271403136,-0.0800516996655429,-1.37524754819264,-1.3621141842143,-1.39068962486236
"155",-0.0872426899333337,-0.101357134372035,-0.0726899635982556,-1.37348949629362,-1.35937505185492,-1.3880422226287
"156",-0.079645427626026,-0.0941260149249556,-0.065301136433826,-1.37107762029998,-1.35659703300105,-1.38542191149218
"157",-0.0725863602512694,-0.0869318130739285,-0.0578933648628886,-1.36812754937379,-1.35378209655113,-1.38282054476217
"158",-0.0658685891994729,-0.0797688737143451,-0.0504764079449039,-1.36483618212463,-1.35093589760976,-1.3802283633792
"159",-0.0592952158610458,-0.0726315417415966,-0.0430600247393325,-1.36140041716211,-1.34806409128156,-1.37763560828382
"160",-0.0526693416263977,-0.0655141620510746,-0.0356539743056358,-1.35801715309581,-1.34517233267113,-1.37503252041657
"161",-0.0458276821932695,-0.058410784826262,-0.0282674736343856,-1.35484967422799,-1.342266571595,-1.37240988278687
"162",-0.0387414104887292,-0.0513142814030077,-0.0209075714405987,-1.35192680763158,-1.3393539367173,-1.36976064667971
"163",-0.031415313747177,-0.0442172284052532,-0.0135807743704037,-1.34924376607218,-1.33644185141411,-1.36707830544896
"164",-0.0238541792030127,-0.0371122024569391,-0.0062935890699286,-1.3467957623154,-1.33353773906147,-1.36435635244848
"165",-0.0160627940906357,-0.0299917801820061,0.000947477814698607,-1.34457800912683,-1.33064902303546,-1.36158828103216
"166",-0.00806567204238256,-0.0228507727730082,0.00813854679099688,-1.34256599287413,-1.32778089214351,-1.35877021170751
"167",3.37677176675141e-05,-0.0156929296969488,0.0152862469810764,-1.34065629433323,-1.32492959691862,-1.35590877359664
"168",0.00811237956749888,-0.00852423498944429,0.0223998346606946,-1.33872576788212,-1.32208915332517,-1.35301322297531
"169",0.016047017885096,-0.0013506726861111,0.0294885661056091,-1.33665126789877,-1.31925357732756,-1.35009281611928
"170",0.0237145370484434,0.00582177317743468,0.0365616975915776,-1.33430964876116,-1.31641688489016,-1.3471568093043
"171",0.0310292987907513,0.012987472701673,0.0436268370764811,-1.33161527220252,-1.31357344611345,-1.34421281048825
"172",0.0380556942661348,0.0201422125314717,0.0506849992466969,-1.32863252937696,-1.3107190476423,-1.34126183435752
"173",0.0448956219839351,0.0272821334477952,0.0577355504707263,-1.32546331879381,-1.30784983025767,-1.3383032472806
"174",0.051650980453493,0.0344033762316075,0.0647778571170698,-1.32220953896242,-1.30496193474053,-1.335336415626
"175",0.0584236681841496,0.041502081663873,0.0718112855542286,-1.31897308839213,-1.30205150187185,-1.33236070576221
"176",0.0652950738167144,0.0485755073841337,0.0788345787014904,-1.31583535572374,-1.29911578929116,-1.32937486060852
"177",0.0722645465178693,0.0556253784662398,0.0858439856812873,-1.31279569012395,-1.29615652207232,-1.32637512928737
"178",0.0793109255857649,0.0626545368426197,0.0928351321668385,-1.3098329308909,-1.29317654214775,-1.32335713747197
"179",0.0864130503185519,0.0696658244457016,0.0998036438313631,-1.30692591732273,-1.29017869144989,-1.32031651083555
"180",0.0935497600143803,0.0766620832079132,0.10674514634808,-1.30405348871761,-1.28716581191115,-1.31724887505131
"181",0.100681598951769,0.0836447054521045,0.113656864016262,-1.30117618935405,-1.28413929585439,-1.31415145441855
"182",0.107695931330707,0.0906092850628126,0.120542415639403,-1.29818138343204,-1.28109473716415,-1.31102786774074
"183",0.114461826331551,0.0975499663149956,0.127407018647049,-1.29493814013194,-1.27802628011538,-1.30788333244744
"184",0.12084835313466,0.104460893483612,0.134255890468747,-1.2913155286341,-1.27492806898305,-1.30472306596819
"185",0.126777970844661,0.111337837703809,0.141093673755588,-1.28723600804315,-1.2717958749023,-1.30155171095408
"186",0.132386698263258,0.118183077551477,0.147922712044831,-1.2828355971608,-1.26863197644902,-1.29837161094237
"187",0.137863944116427,0.125000518462699,0.154744774095281,-1.27830370471302,-1.26544027905929,-1.29518453469187
"188",0.143399117130143,0.131794065873555,0.161561628665741,-1.27382973942579,-1.2622246881692,-1.29199225096139
"189",0.149181626030381,0.138567625220124,0.168375044515016,-1.26960311002508,-1.25898910921482,-1.28879652850971
"190",0.15536002164991,0.145324547321822,0.175186001732926,-1.26577236734366,-1.25573689301557,-1.28559834742667
"191",0.161919423248667,0.15206596453141,0.181992325733366,-1.26232263064147,-1.25246917192421,-1.28239553312616
"192",0.168804092193384,0.158792454584982,0.188791053261248,-1.25919816128523,-1.24918652367683,-1.2791851223531
"193",0.175958289850793,0.165504595218632,0.195579221061485,-1.25634322064169,-1.24588952600953,-1.27596415185239
"194",0.183326277587625,0.172202964168455,0.202353865878988,-1.25370207007758,-1.24257875665841,-1.27272965836894
"195",0.190850882957554,0.178888247630952,0.209113214925533,-1.25121753714656,-1.23925490181996,-1.26947986911454
"196",0.198469198262025,0.185561565644247,0.21586025728035,-1.24882671415008,-1.2359190815323,-1.2662177731684
"197",0.206116881989426,0.192224146706866,0.222599172489532,-1.24646525957653,-1.23257252429397,-1.26294755007664
"198",0.213729592628146,0.19887721931734,0.229334140099173,-1.2440688319143,-1.2292164586035,-1.25967337938533
"199",0.221242988666573,0.205522011974198,0.236069339655367,-1.24157308965178,-1.22585211295941,-1.25639944064058
"200",0.228603419734901,0.21215925297504,0.242807350478471,-1.23892438241916,-1.2224802156593,-1.25312831316273
"201",0.235800000030551,0.218787669813762,0.249544350985904,-1.23611182441386,-1.21909949419707,-1.24985617536922
"202",0.24283253489275,0.225405489783331,0.25627491936935,-1.23313522097511,-1.21570817586569,-1.24657760545171
"203",0.249700829660724,0.232010940176715,0.262993633820493,-1.22999437744214,-1.21230448795813,-1.24328718160191
"204",0.256404689673702,0.23860224828688,0.269695072531017,-1.22668909915417,-1.20888665776735,-1.23997948201148
"205",0.262939313035369,0.245177697525093,0.27637481406199,-1.22321458421489,-1.20545296870461,-1.23665008524151
"206",0.269281468907252,0.251735795775812,0.283032438452024,-1.21954760178582,-1.20200192865438,-1.23329857133059
"207",0.275403319215335,0.258275107041793,0.289668526109117,-1.21566031379295,-1.19853210161941,-1.22992552068674
